612,6,9,18,19,25,33,40,11,1181705250
613,7,8,11,16,41,44,35,9,1549831209
614,8,21,25,39,40,44,18,6,2540975438
615,10,17,18,19,23,27,35,9,1535062417
616,5,13,18,23,40,45,3,9,1611811250
617,4,5,11,12,24,27,28,8,1629701860
618,8,16,25,30,42,43,15,5,2881326225
619,6,8,13,30,35,40,21,3,4612479375
620,2,16,17,32,39,45,40,7,2028283233
621,1,2,6,16,19,42,9,6,2359723500
622,9,15,16,21,28,34,24,9,1630598292
623,7,13,30,39,41,45,25,8,1813702594
624,1,7,19,26,27,35,16,5,2763729450
625,3,6,7,20,21,39,13,5,2765184675
626,13,14,26,33,40,43,15,8,1717871110
627,2,9,22,25,31,45,12,10,1352230650
628,1,7,12,15,23,42,11,9,1499942875
629,19,28,31,38,43,44,1,5,2919433575
630,8,17,21,24,27,31,15,3,4836305500
631,1,2,4,23,31,34,8,4,3919853532
632,15,18,21,32,35,44,6,11,1432587716
633,9,12,19,20,39,41,13,12,1217257094
634,4,10,11,12,20,27,38,13,1077935106
635,11,13,25,26,29,33,32,8,1855587235
636,6,7,15,16,20,31,26,8,1832362219
637,3,16,22,37,38,44,23,4,3899241094
638,7,18,22,24,31,34,6,7,2229403179
639,6,15,22,23,25,32,40,4,4061185219
640,14,15,18,21,26,35,23,9,1728768834
641,11,18,21,36,37,43,12,8,1990074563
642,8,17,18,24,39,45,32,12,1251460438
643,15,24,31,32,33,40,13,6,2535763625
644,5,13,17,23,28,36,8,8,1831451204
645,1,4,16,26,40,41,31,4,3696297750
646,2,9,24,41,43,45,30,7,2215498393
647,5,16,21,23,24,30,29,7,2189725608
648,13,19,28,37,38,43,4,7,2120987947
649,3,21,22,33,41,42,20,5,2948042100
650,3,4,7,11,31,41,35,5,2849298900
651,11,12,16,26,29,44,18,8,1855306454
652,3,13,15,40,41,44,20,5,3003483525
653,5,6,26,27,38,39,1,14,980958670
654,16,21,26,31,36,43,6,8,1879301391
655,7,37,38,39,40,44,18,9,1661439625
656,3,7,14,16,31,40,39,2,7330002750
657,10,14,19,39,40,43,23,9,1694762792
658,8,19,25,28,32,36,37,9,1634031375
659,7,18,19,27,29,42,45,11,1336604216
660,4,9,23,33,39,44,14,10,1421272575
661,2,3,12,20,27,38,40,8,1713025547
662,5,6,9,11,15,37,26,8,1689733688
663,3,5,8,19,38,42,20,7,2080244143
664,10,20,33,36,41,44,5,10,1536801338
665,5,6,11,17,38,44,13,4,3643230375
666,2,4,6,11,17,28,16,6,2396901063
667,15,17,25,37,42,43,13,7,2228764393
668,12,14,15,24,27,32,3,5,2991158625
669,7,8,20,29,33,38,9,6,2708173188
670,11,18,26,27,40,41,25,12,1191725219
671,7,9,10,13,31,35,24,4,3722322844
672,8,21,28,31,36,45,43,9,1754745000
673,7,10,17,29,33,44,5,10,1491453300
674,9,10,14,25,27,31,11,8,1770565500
675,1,8,11,15,18,45,7,4,3514549032
676,1,8,17,34,39,45,27,8,1879726500
677,12,15,24,36,41,44,42,8,1921114407
678,4,5,6,12,25,37,45,6,2288490188
679,3,5,7,14,26,34,35,5,2863005600
680,4,10,19,29,32,42,30,14,1110570563
681,21,24,27,29,43,44,7,6,2696328938
682,17,23,27,35,38,43,2,4,4063713563
683,6,13,20,27,28,40,15,16,1010930883
684,1,11,15,17,25,39,40,9,1688815709
685,6,7,12,28,38,40,18,11,1494367671
686,7,12,15,24,25,43,13,8,1937531719
687,1,8,10,13,28,42,45,6,2720029313
688,5,15,22,23,34,35,2,9,1967536750
689,7,17,19,30,36,38,34,7,2321775911
690,24,25,33,34,38,39,43,15,1126507625
691,15,27,33,35,43,45,16,6,2839296750
692,3,11,14,15,32,36,44,7,2301273697
693,1,6,11,28,34,42,30,10,1642763813
694,7,15,20,25,33,43,12,10,1555036388
695,4,18,26,33,34,38,14,11,1450214830
696,1,7,16,18,34,38,21,10,1632054413
697,2,5,8,11,33,39,31,10,1531443038
698,3,11,13,21,33,37,18,8,1921084125
699,4,5,8,16,21,29,3,8,1995411375
700,11,23,28,29,30,44,13,8,2082099188
701,3,10,14,16,36,38,35,10,1583183175
702,3,13,16,24,26,29,9,11,1465091387
703,10,28,31,33,41,44,21,5,3235784100
704,1,4,8,23,33,42,45,4,3865190344
705,1,6,17,22,28,45,23,4,3987206532
706,3,4,6,10,28,30,37,4,3831746063
707,2,12,19,24,39,44,35,12,1322167313
708,2,10,16,19,34,45,1,4,4099552219
709,10,18,30,36,39,44,32,14,1165271625
710,3,4,9,24,25,33,10,5,2895441150
711,11,15,24,35,37,45,42,7,2277413358
712,17,20,30,31,33,45,19,4,4034485125
713,2,5,15,18,19,23,44,9,1714720917
714,1,7,22,33,37,40,20,7,2085131733
715,2,7,27,33,41,44,10,6,2605510438
716,2,6,13,16,29,30,21,12,1358752157
717,2,11,19,25,28,32,44,6,2702433688
718,4,11,20,23,32,39,40,17,926166464
719,4,8,13,19,20,43,26,9,1879581334
720,1,12,29,34,36,37,41,14,1233770358
721,1,28,35,41,43,44,31,8,2273767360
722,12,14,21,30,39,43,45,4,4365422719
723,20,30,33,35,36,44,22,8,2114365360
724,2,8,33,35,37,41,14,12,1427789813
725,6,7,19,21,41,43,38,11,1579217250
726,1,11,21,23,34,44,24,14,1166872634
727,7,8,10,19,21,31,20,14,1115107742
728,3,6,10,30,34,37,36,5,3243464400
729,11,17,21,26,36,45,16,4,4198250719
730,4,10,14,15,18,22,39,8,2017382110
731,2,7,13,25,42,45,39,7,2340471054
732,2,4,5,17,27,32,43,7,2203270608
733,11,24,32,33,35,40,13,4,4016725125
734,6,16,37,38,41,45,18,9,1949395500
735,5,10,13,27,37,41,4,10,1847231588
736,2,11,17,18,21,27,6,5,3397362225
737,13,15,18,24,27,41,11,4,4283061000
738,23,27,28,38,42,43,36,11,1634191091
739,7,22,29,33,34,35,30,4,4744122282
740,4,8,9,16,17,19,31,18,936929792
741,5,21,27,34,44,45,16,6,3043595938
742,8,10,13,36,37,40,6,16,1111814813
743,15,19,21,34,41,44,10,7,2608641000
744,10,15,18,21,34,41,43,15,1155411575
745,1,2,3,9,12,23,10,20,746822982
746,3,12,33,36,42,45,25,9,2038623709
747,7,9,12,14,23,28,17,9,1903214584
748,3,10,13,22,31,32,29,9,1928246542
749,12,14,24,26,34,45,41,13,1350104395
750,1,2,15,19,24,36,12,7,2522104286
751,3,4,16,20,28,44,17,8,2097968110
752,4,16,20,33,40,43,7,9,1870358834
753,2,17,19,24,37,41,3,6,2711105063
754,2,8,17,24,29,31,32,5,3427542000
755,13,14,26,28,30,36,37,8,2214427266
756,10,14,16,18,27,28,4,5,3414434700
757,6,7,11,17,33,44,1,21,739839858
758,5,9,12,30,39,43,24,8,2078969954
759,9,33,36,40,42,43,32,6,3032670500
760,10,22,27,31,42,43,12,8,2253299391
761,4,7,11,24,42,45,30,7,2392730518
762,1,3,12,21,26,41,16,10,1631432063
763,3,8,16,32,34,43,10,8,2138130000
764,7,22,24,31,34,36,15,7,2459975465
765,1,3,8,12,42,43,33,15,1109214250
766,9,30,34,35,39,41,21,8,2173637297
767,5,15,20,31,34,42,22,15,1163768725
768,7,27,29,30,38,44,4,13,1363572260
769,5,7,11,16,41,45,4,9,1930760042
770,1,9,12,23,39,43,34,8,2163099329
771,6,10,17,18,21,29,30,4,4362644907
772,5,6,11,14,21,41,32,10,1769608838
773,8,12,19,21,31,35,44,11,1609403080
774,12,15,18,28,34,42,9,11,1709721512
775,11,12,29,33,38,42,17,5,3470437650
776,8,9,18,21,28,40,20,7,2557579393
777,6,12,17,21,34,37,18,21,833468036
778,6,21,35,36,37,41,11,3,6264069500
779,6,12,19,24,34,41,4,11,1527709296
780,15,17,19,21,27,45,16,11,1667520137
781,11,16,18,19,24,39,43,9,1882891542
782,6,18,31,34,38,45,20,9,1946487625
783,14,15,16,17,38,45,36,4,4603964625
784,3,10,23,24,31,39,22,9,1908678000
785,4,6,15,25,26,33,40,6,2886622688
786,12,15,16,20,24,30,38,4,4551365250
787,5,6,13,16,27,28,9,6,3092108313
788,2,10,11,19,35,39,29,13,1401475154
789,2,6,7,12,19,45,38,15,1140976825
790,3,8,19,27,30,41,12,16,1160516274
791,2,10,12,31,33,42,32,14,1253081893
792,2,7,19,25,29,36,16,7,2655736768
793,10,15,21,35,38,43,31,5,3750146775
794,6,7,18,19,30,38,13,7,2650940304
795,3,10,13,26,34,38,36,11,1714977000
796,1,21,26,36,40,41,5,7,2763490340
797,5,22,31,32,39,45,36,8,2397028125
798,2,10,14,22,32,36,41,7,2710791911
799,12,17,23,34,42,45,33,10,1826427225
800,1,4,10,12,28,45,26,11,1632246205
801,17,25,28,37,43,44,2,8,2256786657
802,10,11,12,18,24,42,27,16,1082947993
803,5,9,14,26,30,43,2,5,3663810225
804,1,10,13,26,32,36,9,11,1631996523
805,3,12,13,18,31,32,42,4,4266061969
806,14,20,23,31,37,38,27,7,2640760875
