날짜,거래유형,종목코드,종목명,거래가격,거래량
2012-10-19,buy,002240,고려제강,31800,295
2013-01-18,sell,002240,고려제강,29650,295
2013-01-22,buy,002240,고려제강,29300,298
2013-04-18,sell,002240,고려제강,32400,298
2015-11-18,buy,002240,고려제강,39600,244
2015-11-20,sell,002240,고려제강,40800,244
2015-12-07,buy,002240,고려제강,38600,258
2016-03-10,sell,002240,고려제강,41750,258
2003-03-06,buy,036580,팜스코,770,12987
2003-04-21,sell,036580,팜스코,850,12987
2004-01-29,buy,036580,팜스코,695,15883
2004-03-11,sell,036580,팜스코,720,15883
2004-05-07,buy,036580,팜스코,685,16694
2004-08-03,sell,036580,팜스코,685,16694
2006-05-25,buy,036580,팜스코,2135,5356
2006-08-24,sell,036580,팜스코,1715,5356
2008-01-14,buy,036580,팜스코,1700,5403
2008-04-14,sell,036580,팜스코,1735,5403
2008-07-08,buy,036580,팜스코,1530,6127
2008-07-11,sell,036580,팜스코,1690,6127
2008-07-31,buy,036580,팜스코,1480,6997
2008-08-25,sell,036580,팜스코,1640,6997
2008-10-08,buy,036580,팜스코,1445,7941
2008-12-05,sell,036580,팜스코,1600,7941
2016-02-25,buy,036580,팜스코,12300,1033
2016-03-02,sell,036580,팜스코,12200,1033
2016-03-28,buy,036580,팜스코,11800,1068
2016-04-05,sell,036580,팜스코,13100,1068
2016-11-02,buy,036580,팜스코,11250,1243
2016-11-16,sell,036580,팜스코,12500,1243
1999-11-24,buy,021240,코웨이,3960,2525
1999-11-25,sell,021240,코웨이,4370,2525
1999-11-26,buy,021240,코웨이,3670,3006
1999-12-01,sell,021240,코웨이,4050,3006
1999-12-27,buy,021240,코웨이,3000,4059
1999-12-28,sell,021240,코웨이,3310,4059
2000-01-04,buy,021240,코웨이,2890,4649
2000-03-02,sell,021240,코웨이,3190,4649
2000-12-20,buy,021240,코웨이,1640,9043
2001-01-04,sell,021240,코웨이,1810,9043
2003-02-07,buy,021240,코웨이,5880,2783
2003-02-12,sell,021240,코웨이,6490,2783
2004-05-10,buy,021240,코웨이,5150,3507
2004-05-13,sell,021240,코웨이,5690,3507
2004-05-17,buy,021240,코웨이,4990,3999
2004-06-03,sell,021240,코웨이,4815,3999
2004-06-04,buy,021240,코웨이,4790,4020
2004-07-22,sell,021240,코웨이,5290,4020
2008-10-16,buy,021240,코웨이,26000,818
2008-11-07,sell,021240,코웨이,28700,818
2008-12-02,buy,021240,코웨이,21350,1099
2008-12-05,sell,021240,코웨이,23600,1099
2011-02-11,buy,021240,코웨이,32600,796
2011-02-18,sell,021240,코웨이,36000,796
2011-03-02,buy,021240,코웨이,32550,880
2011-03-11,sell,021240,코웨이,32900,880
2011-03-15,buy,021240,코웨이,31700,913
2011-03-22,sell,021240,코웨이,35000,913
2012-05-22,buy,021240,코웨이,33800,946
2012-07-03,sell,021240,코웨이,37300,946
2012-07-19,buy,021240,코웨이,33500,1053
2012-08-13,sell,021240,코웨이,37000,1053
2012-09-28,buy,021240,코웨이,30750,1267
2012-10-04,sell,021240,코웨이,34000,1267
1997-10-20,buy,000050,경방,40100,249
1998-01-08,sell,000050,경방,19600,249
1998-05-12,buy,000050,경방,16450,297
1998-05-19,sell,000050,경방,18200,297
1998-05-27,buy,000050,경방,16000,338
1998-06-03,sell,000050,경방,17700,338
1998-06-18,buy,000050,경방,14000,427
1998-06-30,sell,000050,경방,15500,427
1998-07-04,buy,000050,경방,10900,608
1998-08-25,sell,000050,경방,12100,608
2000-09-22,buy,000050,경방,21350,344
2000-09-27,sell,000050,경방,23200,344
2001-09-12,buy,000050,경방,19650,406
2001-10-12,sell,000050,경방,21700,406
2003-02-27,buy,000050,경방,23300,378
2003-04-07,sell,000050,경방,25800,378
2008-03-04,buy,000050,경방,141500,69
2008-03-07,sell,000050,경방,157000,69
2008-03-18,buy,000050,경방,140500,77
2008-04-08,sell,000050,경방,139500,77
2008-07-09,buy,000050,경방,127000,84
2008-07-31,sell,000050,경방,141000,84
2008-08-21,buy,000050,경방,124500,95
2008-10-28,sell,000050,경방,51100,95
2008-10-29,buy,000050,경방,51000,97
2008-10-30,sell,000050,경방,56300,97
2011-08-09,buy,000050,경방,97100,56
2011-08-18,sell,000050,경방,107200,56
2011-09-26,buy,000050,경방,93000,65
2011-09-27,sell,000050,경방,102700,65
2011-10-05,buy,000050,경방,92800,71
2011-11-28,sell,000050,경방,102400,71
2011-12-19,buy,000050,경방,91900,80
2012-01-16,sell,000050,경방,95500,80
2012-05-17,buy,000050,경방,90300,84
2012-06-14,sell,000050,경방,99700,84
2013-01-18,buy,000050,경방,86100,98
2013-03-25,sell,000050,경방,90800,98
2016-05-04,buy,000050,경방,165000,53
2016-07-28,sell,000050,경방,183000,53
2016-10-31,buy,000050,경방,18100,544
2016-11-04,sell,000050,경방,16750,544
2016-12-22,buy,000050,경방,15850,575
2006-07-14,buy,035420,NAVER,104700,95
2006-10-13,sell,035420,NAVER,93500,95
2008-08-19,buy,035420,NAVER,150100,59
2008-11-14,sell,035420,NAVER,127500,59
2008-11-18,buy,035420,NAVER,109100,69
2008-11-28,sell,035420,NAVER,121000,69
2011-08-09,buy,035420,NAVER,175000,48
2011-08-11,sell,035420,NAVER,194000,48
2015-02-09,buy,035420,NAVER,681000,13
2015-04-28,sell,035420,NAVER,686000,13
2015-05-04,buy,035420,NAVER,603000,15
2015-06-26,sell,035420,NAVER,666000,15
2015-07-30,buy,035420,NAVER,518000,19
2015-09-04,sell,035420,NAVER,469500,19
2015-09-08,buy,035420,NAVER,461500,20
2015-09-17,sell,035420,NAVER,510000,20
1997-10-27,buy,005380,현대차,19100,523
1997-11-05,sell,005380,현대차,21100,523
1998-05-26,buy,005380,현대차,14800,746
1998-06-09,sell,005380,현대차,16400,746
1998-06-26,buy,005380,현대차,13300,920
1998-06-29,sell,005380,현대차,14700,920
1998-07-13,buy,005380,현대차,12800,1056
1998-07-16,sell,005380,현대차,14200,1056
1998-08-07,buy,005380,현대차,12700,1181
1998-08-20,sell,005380,현대차,14100,1181
1998-09-30,buy,005380,현대차,12150,1371
1998-10-10,sell,005380,현대차,13500,1371
2000-01-24,buy,005380,현대차,16000,1156
2000-02-02,sell,005380,현대차,17700,1156
2000-02-14,buy,005380,현대차,14650,1397
2000-03-17,sell,005380,현대차,13900,1397
2000-04-24,buy,005380,현대차,11550,1682
2000-06-02,sell,005380,현대차,12800,1682
2003-01-27,buy,005380,현대차,25100,857
2003-02-17,sell,005380,현대차,27700,857
2003-03-05,buy,005380,현대차,23400,1015
2003-03-21,sell,005380,현대차,25900,1015
2006-11-23,buy,005380,현대차,69300,379
2006-12-12,sell,005380,현대차,64900,379
2007-01-09,buy,005380,현대차,64500,381
2007-02-16,sell,005380,현대차,71200,381
2007-04-20,buy,005380,현대차,63200,430
2007-06-07,sell,005380,현대차,69800,430
2008-10-16,buy,005380,현대차,59500,504
2008-10-22,sell,005380,현대차,50100,504
2008-10-24,buy,005380,현대차,46700,541
2008-10-27,sell,005380,현대차,51600,541
2008-11-18,buy,005380,현대차,46450,601
2009-02-04,sell,005380,현대차,51300,601
2012-11-05,buy,005380,현대차,199500,154
2012-11-20,sell,005380,현대차,212500,154
2013-01-28,buy,005380,현대차,198500,165
2013-02-22,sell,005380,현대차,220000,165
2013-04-05,buy,005380,현대차,198000,183
2013-06-11,sell,005380,현대차,206500,183
2014-09-05,buy,005380,현대차,217500,174
2014-12-08,sell,005380,현대차,185500,174
2015-06-02,buy,005380,현대차,138500,233
2015-08-27,sell,005380,현대차,153000,233
2004-04-19,buy,025540,한국단자,18700,534
2004-04-30,sell,025540,한국단자,20700,534
2004-05-13,buy,025540,한국단자,18500,598
2004-06-07,sell,025540,한국단자,20500,598
2004-12-07,buy,025540,한국단자,16800,730
2005-01-14,sell,025540,한국단자,18600,730
2005-03-11,buy,025540,한국단자,16400,827
2005-03-28,sell,025540,한국단자,14500,827
2005-04-18,buy,025540,한국단자,13500,889
2005-07-05,sell,025540,한국단자,14900,889
2006-07-07,buy,025540,한국단자,11850,1118
2006-07-20,sell,025540,한국단자,13100,1118
2008-08-19,buy,025540,한국단자,17950,816
2008-08-20,sell,025540,한국단자,17200,816
2008-08-28,buy,025540,한국단자,17100,820
2008-09-22,sell,025540,한국단자,18900,820
2008-10-09,buy,025540,한국단자,15850,978
2008-12-12,sell,025540,한국단자,11450,978
2009-01-23,buy,025540,한국단자,10250,1093
2009-02-03,sell,025540,한국단자,11400,1093
2016-08-09,buy,025540,한국단자,83700,148
2016-11-03,sell,025540,한국단자,70900,148
1997-10-31,buy,012750,에스원,115000,86
1997-11-03,sell,012750,에스원,127000,86
1999-12-21,buy,012750,에스원,24000,459
1999-12-23,sell,012750,에스원,26500,459
1999-12-27,buy,012750,에스원,20900,582
2000-02-28,sell,012750,에스원,23100,582
2000-04-28,buy,012750,에스원,14900,903
2000-05-08,sell,012750,에스원,16500,903
2000-05-18,buy,012750,에스원,14800,1007
2000-06-07,sell,012750,에스원,16400,1007
2000-09-22,buy,012750,에스원,10250,1611
2000-09-26,sell,012750,에스원,11400,1611
2000-12-22,buy,012750,에스원,10100,1818
2001-01-03,sell,012750,에스원,10600,1818
2006-02-07,buy,012750,에스원,35950,536
2006-02-20,sell,012750,에스원,39700,536
2006-06-07,buy,012750,에스원,35850,593
2006-06-23,sell,012750,에스원,39600,593
2008-10-24,buy,012750,에스원,46100,510
2008-11-05,sell,012750,에스원,50900,510
2011-05-25,buy,012750,에스원,48900,530
2011-06-23,sell,012750,에스원,54000,530
2015-01-12,buy,012750,에스원,68300,419
2015-01-22,sell,012750,에스원,75400,419
1997-10-27,buy,008930,한미사이언스,17250,579
1997-11-06,sell,008930,한미사이언스,19100,579
1997-11-25,buy,008930,한미사이언스,13350,829
1997-11-27,sell,008930,한미사이언스,14800,829
1997-12-12,buy,008930,한미사이언스,13050,940
1997-12-15,sell,008930,한미사이언스,14400,940
1998-05-12,buy,008930,한미사이언스,12650,1070
1998-05-20,sell,008930,한미사이언스,14000,1070
1998-06-12,buy,008930,한미사이언스,12200,1228
1998-07-10,sell,008930,한미사이언스,13500,1228
1999-10-05,buy,008930,한미사이언스,12900,1285
1999-10-11,sell,008930,한미사이언스,14300,1285
1999-10-18,buy,008930,한미사이언스,12800,1436
1999-10-21,sell,008930,한미사이언스,14200,1436
2000-01-20,buy,008930,한미사이언스,12200,1671
2000-01-24,sell,008930,한미사이언스,13500,1671
2000-04-17,buy,008930,한미사이언스,11050,2042
2000-04-19,sell,008930,한미사이언스,12200,2042
2000-04-27,buy,008930,한미사이언스,10600,2350
2000-05-04,sell,008930,한미사이언스,11700,2350
2000-05-18,buy,008930,한미사이언스,10050,2736
2000-06-01,sell,008930,한미사이언스,10200,2736
2000-08-07,buy,008930,한미사이언스,7800,3578
2000-08-11,sell,008930,한미사이언스,8610,3578
2000-11-23,buy,008930,한미사이언스,7710,3995
2000-12-14,sell,008930,한미사이언스,8510,3995
2008-07-09,buy,008930,한미사이언스,127500,266
2008-09-10,sell,008930,한미사이언스,121000,266
2008-10-06,buy,008930,한미사이언스,102000,316
2008-12-18,sell,008930,한미사이언스,113000,316
2010-02-17,buy,008930,한미사이언스,107500,332
2010-03-03,sell,008930,한미사이언스,110000,332
2010-04-02,buy,008930,한미사이언스,106500,343
2010-08-04,sell,008930,한미사이언스,42200,343
2010-08-05,buy,008930,한미사이언스,41250,352
2010-08-09,sell,008930,한미사이언스,45600,352
2010-08-12,buy,008930,한미사이언스,41200,389
2010-11-09,sell,008930,한미사이언스,36400,389
2010-11-11,buy,008930,한미사이언스,35000,405
2010-12-09,sell,008930,한미사이언스,38700,405
2011-01-26,buy,008930,한미사이언스,34250,458
2011-03-31,sell,008930,한미사이언스,33950,458
2011-06-07,buy,008930,한미사이언스,27400,567
2011-09-01,sell,008930,한미사이언스,24000,567
2011-09-05,buy,008930,한미사이언스,23000,592
2011-12-02,sell,008930,한미사이언스,21450,592
2012-02-24,buy,008930,한미사이언스,19450,653
2012-06-13,sell,008930,한미사이언스,3600,653
2016-10-04,buy,008930,한미사이언스,104500,22
2016-12-28,sell,008930,한미사이언스,68900,22
2013-04-16,buy,011210,현대위아,139000,71
2013-05-20,sell,011210,현대위아,154000,71
2015-01-26,buy,011210,현대위아,153000,72
2015-03-25,sell,011210,현대위아,142500,72
2015-06-02,buy,011210,현대위아,122500,84
2015-08-27,sell,011210,현대위아,103000,84
2016-05-18,buy,011210,현대위아,90500,95
2016-08-12,sell,011210,현대위아,85300,95
2016-10-31,buy,011210,현대위아,78700,103
2012-04-30,buy,034730,SK,93500,106
2012-06-07,sell,034730,SK,103200,106
2016-04-06,buy,034730,SK,216500,50
2016-05-31,sell,034730,SK,229000,50
2016-06-17,buy,034730,SK,211500,55
2016-09-13,sell,034730,SK,206000,55
1997-10-28,buy,008770,호텔신라,5550,1801
1998-01-12,sell,008770,호텔신라,6130,1801
2000-01-19,buy,008770,호텔신라,5950,1856
2000-01-24,sell,008770,호텔신라,5810,1856
2000-02-14,buy,008770,호텔신라,5500,1960
2000-02-17,sell,008770,호텔신라,6070,1960
2000-05-15,buy,008770,호텔신라,5460,2179
2000-08-14,sell,008770,호텔신라,4590,2179
2002-06-26,buy,008770,호텔신라,5600,1786
2002-06-27,sell,008770,호텔신라,6180,1786
2002-10-10,buy,008770,호텔신라,5270,2095
2002-10-18,sell,008770,호텔신라,5820,2095
2002-12-27,buy,008770,호텔신라,4920,2478
2003-03-20,sell,008770,호텔신라,4180,2478
2008-08-29,buy,008770,호텔신라,21700,477
2008-11-26,sell,008770,호텔신라,14300,477
2013-01-23,buy,008770,호텔신라,41450,164
2013-01-30,sell,008770,호텔신라,45800,164
2015-12-09,buy,008770,호텔신라,86600,87
2016-03-08,sell,008770,호텔신라,74500,87
2016-07-27,buy,008770,호텔신라,60000,108
2016-08-25,sell,008770,호텔신라,66200,108
2016-10-26,buy,008770,호텔신라,56200,127
2016-12-23,sell,008770,호텔신라,48400,127
2016-12-26,buy,008770,호텔신라,47750,129
1997-08-29,buy,000990,동부하이텍,21800,458
1997-11-12,sell,000990,동부하이텍,14100,458
1997-11-24,buy,000990,동부하이텍,11000,588
1998-02-14,sell,000990,동부하이텍,6440,588
1998-05-11,buy,000990,동부하이텍,4450,852
1998-07-24,sell,000990,동부하이텍,4270,852
1999-11-26,buy,000990,동부하이텍,6900,527
1999-12-02,sell,000990,동부하이텍,7620,527
1999-12-07,buy,000990,동부하이텍,6650,604
1999-12-13,sell,000990,동부하이텍,7340,604
1999-12-21,buy,000990,동부하이텍,6300,703
2000-02-03,sell,000990,동부하이텍,6960,703
2001-09-17,buy,000990,동부하이텍,5100,960
2001-09-24,sell,000990,동부하이텍,5630,960
2002-10-09,buy,000990,동부하이텍,6160,877
2002-11-13,sell,000990,동부하이텍,6240,877
2002-12-27,buy,000990,동부하이텍,5960,919
2003-03-27,sell,000990,동부하이텍,5010,919
2004-05-10,buy,000990,동부하이텍,5400,852
2004-07-15,sell,000990,동부하이텍,5960,852
2006-02-07,buy,000990,동부하이텍,14350,354
2006-02-14,sell,000990,동부하이텍,15900,354
2007-08-14,buy,000990,동부하이텍,17000,331
2007-08-30,sell,000990,동부하이텍,17000,331
2007-10-04,buy,000990,동부하이텍,14000,402
2008-01-03,sell,000990,동부하이텍,9820,402
2008-01-07,buy,000990,동부하이텍,9270,426
2008-03-04,sell,000990,동부하이텍,10230,426
2008-10-08,buy,000990,동부하이텍,6390,682
2008-11-11,sell,000990,동부하이텍,4060,682
2008-11-20,buy,000990,동부하이텍,3250,852
2008-12-15,sell,000990,동부하이텍,3590,852
2011-08-08,buy,000990,동부하이텍,8390,364
2011-08-16,sell,000990,동부하이텍,9260,364
2011-08-19,buy,000990,동부하이텍,7730,436
2011-08-29,sell,000990,동부하이텍,8530,436
2011-09-15,buy,000990,동부하이텍,7600,490
2011-09-21,sell,000990,동부하이텍,8390,490
2011-09-23,buy,000990,동부하이텍,7360,558
2011-10-20,sell,000990,동부하이텍,8130,558
2012-11-28,buy,000990,동부하이텍,6450,704
2012-12-21,sell,000990,동부하이텍,6430,704
2013-04-04,buy,000990,동부하이텍,6090,743
2013-05-09,sell,000990,동부하이텍,6720,743
2013-12-17,buy,000990,동부하이텍,5020,995
2013-12-26,sell,000990,동부하이텍,5540,995
2014-06-23,buy,000990,동부하이텍,4690,1175
2014-07-24,sell,000990,동부하이텍,5180,1175
1997-10-25,buy,004020,현대제철,11900,840
1998-01-12,sell,004020,현대제철,8030,840
1998-04-03,buy,004020,현대제철,6150,1097
1998-06-18,sell,004020,현대제철,4350,1097
1998-09-21,buy,004020,현대제철,3625,1317
1998-10-09,sell,004020,현대제철,4000,1317
2000-01-13,buy,004020,현대제철,5150,1023
2000-03-28,sell,004020,현대제철,4140,1023
2000-04-17,buy,004020,현대제철,3510,1206
2000-04-18,sell,004020,현대제철,3880,1206
2000-04-25,buy,004020,현대제철,3470,1349
2000-06-07,sell,004020,현대제철,3830,1349
2000-10-19,buy,004020,현대제철,2330,2217
2000-12-08,sell,004020,현대제철,2530,2217
2003-01-09,buy,004020,현대제철,5110,1097
2003-04-07,sell,004020,현대제철,5110,1097
2008-08-13,buy,004020,현대제철,56800,98
2008-09-22,sell,004020,현대제철,62700,98
2008-10-08,buy,004020,현대제철,40700,152
2008-10-13,sell,004020,현대제철,45000,152
2008-10-16,buy,004020,현대제철,38800,176
2008-12-03,sell,004020,현대제철,30750,176
2011-08-18,buy,004020,현대제철,106500,50
2011-11-16,sell,004020,현대제철,106000,50
2012-07-25,buy,004020,현대제철,76200,70
2012-07-31,sell,004020,현대제철,84100,70
2012-11-01,buy,004020,현대제철,76100,78
2012-12-07,sell,004020,현대제철,84000,78
2013-04-05,buy,004020,현대제철,74600,88
2013-05-24,sell,004020,현대제철,74600,88
2013-06-19,buy,004020,현대제철,68300,96
2013-08-19,sell,004020,현대제철,75400,96
2014-11-04,buy,004020,현대제철,62300,116
2014-12-02,sell,004020,현대제철,64200,116
2015-07-17,buy,004020,현대제철,61700,121
2015-10-16,sell,004020,현대제철,55600,121
2015-11-16,buy,004020,현대제철,49500,136
2015-12-24,sell,004020,현대제철,54700,136
2016-01-07,buy,004020,현대제철,48100,154
2016-02-16,sell,004020,현대제철,53100,154
2008-09-01,buy,093370,후성,3280,3048
2008-09-09,sell,093370,후성,3620,3048
2008-10-10,buy,093370,후성,2710,4072
2008-10-13,sell,093370,후성,2990,4072
2008-10-17,buy,093370,후성,2700,4509
2008-11-05,sell,093370,후성,2980,4509
2010-05-06,buy,093370,후성,3575,3759
2010-07-08,sell,093370,후성,3195,3759
2012-05-14,buy,093370,후성,5810,2067
2012-08-09,sell,093370,후성,5500,2067
2013-06-20,buy,093370,후성,4155,2736
2013-07-15,sell,093370,후성,4590,2736
2013-11-11,buy,093370,후성,3615,3474
2014-01-16,sell,093370,후성,3570,3474
2014-06-05,buy,093370,후성,3065,4046
2014-06-23,sell,093370,후성,3390,4046
2014-09-01,buy,093370,후성,3055,4490
2014-11-18,sell,093370,후성,2890,4490
2012-06-14,buy,057050,현대홈쇼핑,105000,95
2012-07-02,sell,057050,현대홈쇼핑,116000,95
2012-07-11,buy,057050,현대홈쇼핑,100000,110
2012-08-21,sell,057050,현대홈쇼핑,111000,110
2014-06-23,buy,057050,현대홈쇼핑,144500,84
2014-07-16,sell,057050,현대홈쇼핑,160000,84
2014-10-24,buy,057050,현대홈쇼핑,139500,97
2014-11-03,sell,057050,현대홈쇼핑,129000,97
2014-11-04,buy,057050,현대홈쇼핑,124000,101
2014-11-18,sell,057050,현대홈쇼핑,137000,101
2015-01-23,buy,057050,현대홈쇼핑,121500,114
2015-02-26,sell,057050,현대홈쇼핑,135000,114
2015-07-07,buy,057050,현대홈쇼핑,116000,132
2015-08-03,sell,057050,현대홈쇼핑,128000,132
2016-11-28,buy,057050,현대홈쇼핑,106000,160
2016-12-16,sell,057050,현대홈쇼핑,109000,160
1997-12-11,buy,003920,남양유업,68000,147
1998-01-12,sell,003920,남양유업,75100,147
2002-11-08,buy,003920,남양유업,290000,38
2003-01-21,sell,003920,남양유업,265500,38
2003-01-27,buy,003920,남양유업,242000,41
2003-02-25,sell,003920,남양유업,267000,41
2003-03-07,buy,003920,남양유업,222000,50
2003-04-24,sell,003920,남양유업,245000,50
2003-06-09,buy,003920,남양유업,197000,62
2003-06-23,sell,003920,남양유업,218000,62
2003-07-18,buy,003920,남양유업,186000,73
2003-07-30,sell,003920,남양유업,185000,73
2008-02-11,buy,003920,남양유업,773000,17
2008-05-08,sell,003920,남양유업,853000,17
2008-06-12,buy,003920,남양유업,722000,20
2008-06-16,sell,003920,남양유업,718000,20
2008-06-19,buy,003920,남양유업,707000,20
2008-09-16,sell,003920,남양유업,598000,20
2008-09-30,buy,003920,남양유업,584000,21
2008-12-26,sell,003920,남양유업,428500,21
2012-04-06,buy,003920,남양유업,701000,13
2012-06-13,sell,003920,남양유업,774000,13
2013-08-27,buy,003920,남양유업,808000,12
2013-09-25,sell,003920,남양유업,876000,12
2014-06-13,buy,003920,남양유업,787000,14
2014-09-12,sell,003920,남양유업,805000,14
2014-09-30,buy,003920,남양유업,764000,14
2014-12-29,sell,003920,남양유업,630000,14
2016-06-17,buy,003920,남양유업,692000,13
2016-09-13,sell,003920,남양유업,685000,13
2016-10-27,buy,003920,남양유업,671000,14
2016-11-15,sell,003920,남양유업,741000,14
1997-06-02,buy,002350,넥센타이어,2610,3831
1997-08-13,sell,002350,넥센타이어,2350,3831
1997-09-09,buy,002350,넥센타이어,2000,4501
1997-09-20,sell,002350,넥센타이어,2210,4501
1997-10-02,buy,002350,넥센타이어,1840,5407
1997-12-10,sell,002350,넥센타이어,650,5407
1997-12-11,buy,002350,넥센타이어,600,5858
1997-12-19,sell,002350,넥센타이어,670,5858
1998-04-28,buy,002350,넥센타이어,485,8092
1998-05-28,sell,002350,넥센타이어,540,8092
2000-03-30,buy,002350,넥센타이어,5220,837
2000-05-25,sell,002350,넥센타이어,3360,837
2003-03-07,buy,002350,넥센타이어,7940,354
2003-04-18,sell,002350,넥센타이어,8770,354
2003-09-25,buy,002350,넥센타이어,7870,394
2003-11-11,sell,002350,넥센타이어,7790,394
2006-05-12,buy,002350,넥센타이어,17050,180
2006-08-10,sell,002350,넥센타이어,13650,180
2008-03-27,buy,002350,넥센타이어,3110,792
2008-05-16,sell,002350,넥센타이어,3440,792
2008-07-02,buy,002350,넥센타이어,2545,1070
2008-07-28,sell,002350,넥센타이어,2810,1070
2008-09-02,buy,002350,넥센타이어,2305,1305
2008-09-22,sell,002350,넥센타이어,2175,1305
2008-10-07,buy,002350,넥센타이어,2040,1391
2009-01-05,sell,002350,넥센타이어,2040,1391
2012-11-01,buy,002350,넥센타이어,15250,186
2012-11-28,sell,002350,넥센타이어,16900,186
2013-01-11,buy,002350,넥센타이어,14700,213
2013-03-14,sell,002350,넥센타이어,16300,213
2014-04-23,buy,002350,넥센타이어,13100,266
2014-04-25,sell,002350,넥센타이어,12600,266
2015-05-07,buy,002350,넥센타이어,12450,269
2015-07-15,sell,002350,넥센타이어,13800,269
2016-01-06,buy,002350,넥센타이어,11800,314
2016-01-26,sell,002350,넥센타이어,11400,314
1997-10-29,buy,005300,롯데칠성,84500,118
1998-01-15,sell,005300,롯데칠성,71500,118
1998-06-11,buy,005300,롯데칠성,44700,189
1998-07-24,sell,005300,롯데칠성,49400,189
1998-09-22,buy,005300,롯데칠성,34000,275
1998-10-09,sell,005300,롯데칠성,37600,275
2003-03-07,buy,005300,롯데칠성,505000,20
2003-04-03,sell,005300,롯데칠성,544000,20
2007-11-27,buy,005300,롯데칠성,1091000,10
2008-01-04,sell,005300,롯데칠성,1204000,10
2008-03-10,buy,005300,롯데칠성,984000,12
2008-04-14,sell,005300,롯데칠성,1086000,12
2008-10-08,buy,005300,롯데칠성,876000,15
2008-10-29,sell,005300,롯데칠성,623000,15
2010-08-27,buy,005300,롯데칠성,746000,12
2010-11-19,sell,005300,롯데칠성,824000,12
2016-04-01,buy,005300,롯데칠성,1814000,5
2016-04-08,sell,005300,롯데칠성,1965000,5
2016-06-14,buy,005300,롯데칠성,1783000,6
2016-09-08,sell,005300,롯데칠성,1553000,6
2016-12-05,buy,005300,롯데칠성,1500000,6
2008-08-29,buy,042670,두산인프라코어,21250,470
2008-11-25,sell,042670,두산인프라코어,11400,470
2011-08-19,buy,042670,두산인프라코어,20000,268
2011-09-01,sell,042670,두산인프라코어,22100,268
2011-09-26,buy,042670,두산인프라코어,17700,335
2011-10-28,sell,042670,두산인프라코어,19600,335
2012-10-26,buy,042670,두산인프라코어,16300,403
2012-12-10,sell,042670,두산인프라코어,16650,403
2013-02-08,buy,042670,두산인프라코어,15250,440
2013-05-09,sell,042670,두산인프라코어,13700,440
2013-06-20,buy,042670,두산인프라코어,11150,540
2013-07-22,sell,042670,두산인프라코어,12400,540
2014-09-30,buy,042670,두산인프라코어,11100,603
2014-11-27,sell,042670,두산인프라코어,10550,603
2014-12-12,buy,042670,두산인프라코어,9530,668
2015-01-27,sell,042670,두산인프라코어,10520,668
2015-07-17,buy,042670,두산인프라코어,9040,778
2015-09-03,sell,042670,두산인프라코어,6350,778
2015-12-11,buy,042670,두산인프라코어,6120,807
2016-03-16,sell,042670,두산인프라코어,5870,807
2010-08-25,buy,105630,한세실업,5910,1692
2010-09-01,sell,105630,한세실업,6530,1692
2010-09-15,buy,105630,한세실업,5830,1895
2010-10-04,sell,105630,한세실업,6440,1895
2011-03-17,buy,105630,한세실업,5460,2235
2011-03-30,sell,105630,한세실업,6030,2235
2016-06-14,buy,105630,한세실업,37500,359
2016-08-08,sell,105630,한세실업,31450,359
2016-08-16,buy,105630,한세실업,27850,405
2016-11-15,sell,105630,한세실업,22300,405
2016-11-23,buy,105630,한세실업,21950,412
2016-12-14,sell,105630,한세실업,24300,412
1997-10-25,buy,028050,삼성엔지니어링,21100,473
1997-11-05,sell,028050,삼성엔지니어링,23300,473
1997-11-25,buy,028050,삼성엔지니어링,17100,645
1998-01-31,sell,028050,삼성엔지니어링,18900,645
1998-05-12,buy,028050,삼성엔지니어링,8100,1506
1998-05-18,sell,028050,삼성엔지니어링,8100,1506
1998-05-25,buy,028050,삼성엔지니어링,7300,1671
1998-07-20,sell,028050,삼성엔지니어링,8060,1671
1999-11-25,buy,028050,삼성엔지니어링,7700,1749
1999-12-13,sell,028050,삼성엔지니어링,8500,1749
2000-01-19,buy,028050,삼성엔지니어링,6650,2236
2000-01-27,sell,028050,삼성엔지니어링,7340,2236
2000-02-14,buy,028050,삼성엔지니어링,6280,2613
2000-02-15,sell,028050,삼성엔지니어링,6300,2613
2000-02-21,buy,028050,삼성엔지니어링,5900,2790
2000-03-08,sell,028050,삼성엔지니어링,6510,2790
2000-04-28,buy,028050,삼성엔지니어링,4020,4519
2000-06-07,sell,028050,삼성엔지니어링,4440,4519
2000-09-22,buy,028050,삼성엔지니어링,2745,7309
2000-10-04,sell,028050,삼성엔지니어링,3030,7309
2000-10-13,buy,028050,삼성엔지니어링,2730,8113
2000-11-15,sell,028050,삼성엔지니어링,2605,8113
2000-12-20,buy,028050,삼성엔지니어링,2395,8824
2001-01-04,sell,028050,삼성엔지니어링,2650,8824
2002-10-09,buy,028050,삼성엔지니어링,3400,6877
2002-10-18,sell,028050,삼성엔지니어링,3760,6877
2003-01-29,buy,028050,삼성엔지니어링,3230,8006
2003-04-02,sell,028050,삼성엔지니어링,3570,8006
2008-07-07,buy,028050,삼성엔지니어링,72400,394
2008-07-16,sell,028050,삼성엔지니어링,65800,394
2008-10-17,buy,028050,삼성엔지니어링,59800,434
2009-01-15,sell,028050,삼성엔지니어링,51700,434
2012-05-07,buy,028050,삼성엔지니어링,197000,114
2012-08-02,sell,028050,삼성엔지니어링,183500,114
