DATE,Target,Close_HankookTire(-1),Close_HankookTire(-2),Close_UHAN(-1),Close_UHAN(-2),Close_KIA(-1),Close_KIA(-2),Close_SKHynix(-1),Close_SKHynix(-2),Close_HDConstruct(-1),Close_HDConstruct(-2),Close_SSInsurance(-1),Close_SSInsurance(-2),Close_HDsteel(-1),Close_HDsteel(-2),Close_HDMotors(-1),Close_HDMotors(-2),Close_POSCO(-1),Close_POSCO(-2),Close_SSElectronics(-1),Close_SSElectronics(-2),Close_SSSDI(-1),Close_SSSDI(-2),Close_SSElectric(-1),Close_SSElectric(-2),Close_HDHeavy(-1),Close_HDHeavy(-2),Close_LotteChemical(-1),Close_LotteChemical(-2),Close_HDMobis(-1),Close_HDMobis(-2),Close_SKTelecom(-1),Close_SKTelecom(-2),Close_SSCNT(-1),Close_SSCNT(-2),Close_SSLife(-1),Close_SSLife(-2),Close_LGD(-1),Close_LGD(-2),Close_Naver(-1),Close_Naver(-2),Close_KAKAO(-1),Close_KAKAO(-2),Close_LGChem(-1),Close_LGChem(-2),Close_ShinhanHolding(-1),Close_ShinhanHolding(-2),Close_LGElectronics(-1),Close_LGElectronics(-2),Close_Celtrion(-1),Close_Celtrion(-2),Close_HDGlovis(-1),Close_HDGlovis(-2),Close_AmorePacific(-1),Close_AmorePacific(-2),Close_SKInnovation(-1),Close_SKInnovation(-2),Close_KBFinance(-1),Close_KBFinance(-2),Close_EMart(-1),Close_EMart(-2)
2017.2.6,77300,58900,60300,186000,188000,36150,35700,53700,52800,45600,44950,273000,267000,60300,60500,137500,136000,265500,272500,1973000,1968000,118500,118500,56000,55900,140500,140500,393500,395500,242500,241000,219500,218000,128500,128500,108000,107500,29550,30200,774000,772000,78000,77700,275500,274500,46200,46050,58200,58300,101500,100600,150500,151500,301500,301000,156500,161000,47550,47350,204000,205000
2017.2.7,78300,56000,58900,187000,186000,35900,36150,53700,53700,45300,45600,272500,273000,59900,60300,136500,137500,262500,265500,1978000,1973000,122000,118500,56200,56000,143500,140500,393500,393500,241000,242500,222000,219500,128000,128500,109000,108000,29000,29550,779000,774000,77300,78000,277500,275500,46450,46200,58600,58200,101400,101500,150000,150500,292500,301500,152000,156500,47900,47550,211500,204000
2017.2.8,79800,57000,56000,193000,187000,36650,35900,53300,53700,45400,45300,277000,272500,60300,59900,139000,136500,268000,262500,1941000,1978000,123000,122000,56100,56200,143500,143500,386500,393500,243500,241000,226500,222000,128500,128000,110000,109000,28900,29000,800000,779000,78300,77300,273000,277500,46200,46450,58800,58600,100500,101400,150000,150000,293000,292500,151500,152000,47950,47900,212000,211500
2017.2.9,85400,56200,57000,191000,193000,36800,36650,54600,53300,44850,45400,277000,277000,59900,60300,139000,139000,268000,268000,1920000,1941000,122500,123000,55100,56100,144500,143500,383000,386500,242000,243500,224500,226500,127500,128500,111000,110000,29450,28900,795000,800000,79800,78300,270500,273000,46050,46200,60400,58800,100800,100500,151000,150000,281500,293000,154000,151500,47250,47950,209000,212000
2017.2.10,85100,56600,56200,189000,191000,36500,36800,52700,54600,46500,44850,279000,277000,61400,59900,140000,139000,271500,268000,1920000,1920000,126000,122500,57400,55100,146500,144500,392000,383000,239500,242000,224000,224500,126000,127500,109000,111000,29350,29450,787000,795000,85400,79800,272000,270500,46650,46050,61500,60400,100400,100800,151000,151000,281000,281500,152500,154000,47600,47250,209000,209000
2017.2.13,84100,55800,56600,188000,189000,36800,36500,50000,52700,46650,46500,277500,279000,61800,61400,141000,140000,275500,271500,1918000,1920000,125000,126000,56600,57400,147000,146500,407000,392000,241000,239500,227500,224000,127500,126000,109500,109000,29150,29350,795000,787000,85100,85400,281000,272000,47500,46650,61300,61500,101800,100400,150500,151000,277500,281000,156000,152500,47800,47600,207500,209000
2017.2.14,84900,57400,55800,189000,188000,36900,36800,50700,50000,46700,46650,278500,277500,62100,61800,139500,141000,278500,275500,1898000,1918000,124000,125000,55500,56600,148000,147000,405000,407000,243000,241000,229500,227500,125500,127500,110000,109500,28050,29150,795000,795000,84100,85100,279500,281000,47100,47500,60700,61300,101600,101800,154000,150500,284000,277500,157500,156000,47950,47800,205500,207500
2017.2.15,84900,60300,57400,189000,189000,37000,36900,48450,50700,46850,46700,279000,278500,62700,62100,140000,139500,282500,278500,1879000,1898000,125500,124000,55600,55500,147000,148000,398000,405000,248000,243000,229000,229500,126000,125500,111000,110000,28450,28050,770000,795000,84900,84100,277000,279500,47250,47100,61600,60700,100500,101600,154500,154000,287000,284000,155500,157500,48000,47950,203000,205500
2017.2.16,82400,61100,60300,202000,189000,37350,37000,47900,48450,45700,46850,273500,279000,63500,62700,145500,140000,282000,282500,1886000,1879000,127000,125500,56600,55600,148000,147000,397500,398000,251000,248000,225000,229000,126000,126000,109500,111000,27850,28450,773000,770000,84900,84900,282000,277000,46750,47250,62200,61600,101500,100500,156000,154500,290000,287000,157000,155500,46950,48000,208500,203000
2017.2.17,84700,60300,61100,206500,202000,37600,37350,49600,47900,46200,45700,259500,273500,63400,63500,150500,145500,281000,282000,1901000,1886000,123000,127000,58800,56600,147000,148000,391000,397500,254500,251000,225500,225000,126500,126000,107500,109500,28200,27850,777000,773000,82400,84900,275000,282000,46900,46750,62700,62200,101700,101500,162000,156000,288000,290000,158000,157000,46950,46950,210500,208500
2017.2.20,84800,60100,60300,212500,206500,37950,37600,50400,49600,46450,46200,258500,259500,63500,63400,150500,150500,285000,281000,1893000,1901000,124000,123000,59200,58800,145000,147000,392500,391000,259500,254500,226500,225500,124000,126500,106000,107500,28400,28200,780000,777000,84700,82400,277000,275000,47050,46900,61400,62700,100900,101700,159000,162000,288500,288000,156500,158000,47300,46950,207000,210500
2017.2.21,88400,59100,60100,208000,212500,37800,37950,49900,50400,45400,46450,258000,258500,63700,63500,150000,150500,284500,285000,1933000,1893000,123500,124000,59700,59200,148500,145000,377500,392500,261000,259500,226500,226500,123000,124000,105000,106000,28100,28400,781000,780000,84800,84700,278500,277000,46450,47050,62000,61400,100800,100900,155500,159000,291500,288500,153500,156500,47350,47300,207000,207000
2017.2.22,89500,59300,59100,213000,208000,38000,37800,50900,49900,46800,45400,257000,258000,64500,63700,151000,150000,288500,284500,1947000,1933000,125000,123500,59900,59700,154500,148500,383500,377500,260000,261000,227500,226500,126000,123000,107000,105000,28700,28100,790000,781000,88400,84800,278000,278500,47050,46450,62100,62000,101000,100800,157500,155500,292000,291500,154500,153500,47550,47350,210500,207000
2017.2.23,87900,58400,59300,210000,213000,38350,38000,50600,50900,47300,46800,255500,257000,64400,64500,149500,151000,293500,288500,1965000,1947000,123000,125000,59900,59900,157000,154500,376500,383500,259500,260000,231000,227500,124000,126000,106000,107000,28450,28700,797000,790000,89500,88400,279500,278000,47200,47050,62900,62100,101100,101000,154500,157500,291500,292000,155000,154500,47200,47550,206500,210500
2017.2.24,88100,60000,58400,221500,210000,37850,38350,50200,50600,47200,47300,252500,255500,64100,64400,146000,149500,292000,293500,1959000,1965000,125500,123000,60800,59900,156500,157000,379500,376500,258000,259500,231000,231000,124000,124000,106500,106000,28550,28450,808000,797000,87900,89500,284000,279500,47250,47200,63100,62900,101500,101100,155500,154500,289000,291500,156000,155000,47650,47200,215000,206500
2017.2.27,85800,60200,60000,223000,221500,38100,37850,47500,50200,46400,47200,255500,252500,62100,64100,148000,146000,280000,292000,1911000,1959000,125000,125500,58300,60800,155500,156500,362500,379500,259500,258000,231500,231000,125000,124000,106000,106500,27650,28550,803000,808000,88100,87900,281000,284000,46800,47250,62700,63100,100700,101500,156000,155500,307500,289000,153000,156000,47700,47650,208500,215000
2017.2.28,85400,59800,60200,224000,223000,38250,38100,46000,47500,46450,46400,254500,255500,62600,62100,148500,148000,280000,280000,1903000,1911000,127000,125000,58000,58300,156500,155500,365000,362500,259000,259500,232000,231500,125000,125000,105500,106000,27300,27650,796000,803000,85800,88100,282500,281000,45800,46800,59000,62700,101500,100700,154000,156000,306000,307500,153500,153000,45850,47700,210000,208500
2017.3.2,85300,59800,59800,224000,224000,38250,38250,46700,46000,47800,46450,255000,254500,62500,62600,149500,148500,283500,280000,1922000,1903000,129000,127000,58500,58000,164500,156500,364500,365000,255000,259000,231500,232000,123000,125000,107000,105500,27400,27300,776000,796000,85400,85800,283000,282500,46700,45800,59800,59000,101500,101500,153500,154000,301000,306000,154500,153500,46900,45850,208000,210000
2017.3.3,85800,58100,59800,218500,224000,37100,38250,47700,46700,48000,47800,258500,255000,63300,62500,148500,149500,291500,283500,1986000,1922000,129000,129000,58300,58500,165500,164500,372500,364500,250500,255000,229500,231500,121500,123000,109500,107000,27700,27400,815000,776000,85300,85400,287500,283000,47050,46700,61600,59800,101000,101500,151000,153500,288000,301000,157500,154500,48050,46900,203500,208000
2017.3.6,83800,57300,58100,219000,218500,36500,37100,47100,47700,47750,48000,258500,258500,62200,63300,142000,148500,287500,291500,1981000,1986000,125000,129000,58700,58300,167500,165500,365500,372500,241500,250500,233000,229500,121500,121500,108000,109500,28050,27700,809000,815000,85800,85300,282000,287500,47150,47050,62200,61600,101000,101000,151000,151000,251500,288000,155500,157500,47400,48050,203000,203500
2017.3.7,83700,56500,57300,217000,219000,36550,36500,49350,47100,48600,47750,255500,258500,62200,62200,145000,142000,288500,287500,2004000,1981000,125000,125000,59800,58700,166000,167500,365500,365500,241500,241500,232000,233000,119500,121500,108500,108000,27900,28050,800000,809000,83800,85800,275500,282000,46800,47150,60300,62200,100700,101000,152000,151000,260000,251500,154000,155500,47500,47400,201500,203000
2017.3.8,83000,57500,56500,215500,217000,36700,36550,48800,49350,48800,48600,258000,255500,62600,62200,144000,145000,288000,288500,2010000,2004000,125000,125000,60000,59800,171000,166000,372000,365500,244000,241500,231000,232000,121500,119500,108000,108500,28600,27900,799000,800000,83700,83800,277000,275500,46950,46800,63300,60300,100300,100700,152000,152000,264500,260000,154000,154000,47950,47500,204500,201500
2017.3.9,82800,58000,57500,211000,215500,36300,36700,48000,48800,48750,48800,257500,258000,63300,62600,144500,144000,290000,288000,2010000,2010000,130000,125000,60100,60000,169500,171000,374500,372000,240500,244000,241000,231000,120500,121500,108500,108000,28400,28600,800000,799000,83000,83700,273000,277000,47150,46950,64900,63300,99800,100300,149500,152000,272500,264500,157000,154000,48900,47950,208000,204500
2017.3.10,85300,58600,58000,214500,211000,36250,36300,48000,48000,47500,48750,256000,257500,62100,63300,145000,144500,286000,290000,2010000,2010000,127500,130000,58600,60100,167000,169500,368000,374500,243500,240500,248000,241000,119500,120500,108000,108500,28450,28400,789000,800000,82800,83000,269500,273000,46650,47150,64800,64900,99200,99800,149000,149500,273000,272500,154000,157000,49000,48900,205500,208000
2017.3.13,84800,58300,58600,212000,214500,36300,36250,49200,48000,47650,47500,258000,256000,62000,62100,146000,145000,283000,286000,2009000,2010000,126500,127500,58800,58600,166500,167000,372000,368000,244000,243500,247000,248000,120500,119500,107500,108000,27900,28450,800000,789000,85300,82800,266500,269500,47350,46650,64100,64800,98700,99200,149000,149000,272500,273000,152000,154000,49000,49000,209500,205500
2017.3.14,83500,57100,58300,213500,212000,36450,36300,51000,49200,48350,47650,257000,258000,62200,62000,146000,146000,281000,283000,2030000,2009000,131000,126500,61200,58800,168000,166500,361500,372000,242500,244000,245000,247000,121000,120500,109000,107500,28000,27900,826000,800000,84800,85300,269000,266500,49050,47350,65300,64100,98500,98700,149500,149000,277500,272500,157500,152000,50700,49000,208000,209500
2017.3.15,82200,57400,57100,209500,213500,36400,36450,50300,51000,48150,48350,264500,257000,61400,62200,149000,146000,280000,281000,2068000,2030000,133500,131000,62200,61200,166000,168000,362500,361500,246000,242500,245500,245000,132000,121000,114000,109000,28250,28000,815000,826000,83500,84800,274000,269000,49700,49050,67100,65300,98000,98500,148500,149500,277000,277500,157000,157500,51600,50700,209500,208000
2017.3.16,83800,56100,57400,207000,209500,36100,36400,48800,50300,48550,48150,265500,264500,61600,61400,149500,149000,277500,280000,2070000,2068000,135500,133500,62700,62200,166500,166000,364500,362500,242500,246000,257500,245500,131000,132000,113500,114000,27850,28250,820000,815000,82200,83500,276000,274000,49400,49700,67800,67100,94600,98000,145500,148500,278000,277000,161000,157000,51400,51600,210500,209500
2017.3.17,84000,56800,56100,209500,207000,36950,36100,49150,48800,49850,48550,266500,265500,63900,61600,151500,149500,291500,277500,2092000,2070000,136000,135500,64000,62700,177500,166500,378500,364500,242500,242500,256000,257500,130500,131000,111500,113500,28200,27850,819000,820000,83800,82200,278500,276000,49450,49400,68100,67800,96300,94600,146000,145500,274000,278000,161500,161000,51700,51400,208000,210500
2017.3.20,84900,55800,56800,210500,209500,36850,36950,46750,49150,49900,49850,269500,266500,63300,63900,151500,151500,291500,291500,2120000,2092000,136000,136000,66300,64000,177500,177500,375500,378500,242500,242500,250000,256000,132500,130500,114000,111500,28000,28200,827000,819000,84000,83800,279500,278500,49750,49450,68900,68100,92100,96300,148500,146000,283000,274000,164500,161500,51900,51700,214000,208000
2017.3.21,86100,55700,55800,210000,210500,37000,36850,47600,46750,50000,49900,268500,269500,63100,63300,156500,151500,296500,291500,2095000,2120000,134000,136000,66900,66300,179500,177500,368000,375500,246000,242500,251000,250000,133000,132500,113500,114000,28050,28000,818000,827000,84900,84000,283000,279500,49000,49750,67200,68900,91500,92100,149000,148500,280000,283000,162000,164500,50900,51900,207000,214000
2017.3.22,86600,55000,55700,213000,210000,38300,37000,47550,47600,50600,50000,271000,268500,62900,63100,170000,156500,293000,296500,2128000,2095000,134000,134000,67400,66900,176000,179500,371500,368000,253500,246000,253000,251000,133500,133000,111500,113500,28900,28050,871000,818000,86100,84900,295000,283000,48500,49000,66900,67200,89800,91500,155500,149000,282000,280000,168000,162000,50600,50900,199000,207000
2017.3.23,85900,55700,55000,214500,213000,37450,38300,48650,47550,48800,50600,267500,271000,60900,62900,170000,170000,280500,293000,2123000,2128000,135000,134000,67600,67400,174000,176000,361500,371500,255500,253500,259500,253000,134000,133500,111000,111500,29500,28900,849000,871000,86600,86100,290500,295000,47750,48500,69200,66900,89500,89800,153500,155500,282000,282000,163000,168000,49700,50600,203500,199000
2017.3.24,84100,55100,55700,216000,214500,37300,37450,48450,48650,51300,48800,271000,267500,60800,60900,165000,170000,281000,280500,2090000,2123000,135500,135000,67400,67600,177500,174000,354000,361500,253000,255500,262500,259500,137500,134000,112500,111000,29300,29500,864000,849000,85900,86600,287000,290500,48350,47750,72000,69200,88100,89500,153500,153500,282000,282000,163000,163000,50300,49700,200000,203500
2017.3.27,82900,55400,55100,219500,216000,37250,37300,49500,48450,51100,51300,273500,271000,59600,60800,164000,165000,278500,281000,2075000,2090000,135500,135500,68200,67400,174500,177500,355000,354000,247500,253000,260000,262500,127500,137500,111000,112500,29400,29300,872000,864000,84100,85900,286500,287000,49000,48350,72200,72000,89800,88100,153500,153500,288000,282000,163500,163000,50200,50300,208000,200000
2017.3.28,83200,56600,55400,221000,219500,36850,37250,50700,49500,49850,51100,270500,273500,58000,59600,162000,164000,270000,278500,2060000,2075000,134500,135500,66300,68200,171000,174500,350000,355000,243000,247500,259500,260000,125500,127500,109500,111000,29000,29400,885000,872000,82900,84100,282500,286500,48050,49000,71300,72200,91000,89800,151500,153500,286000,288000,162000,163500,49200,50200,211500,208000
2017.3.29,83800,55900,56600,221500,221000,36600,36850,50800,50700,51100,49850,270500,270500,58600,58000,160000,162000,275500,270000,2074000,2060000,135500,134500,66000,66300,168500,171000,360000,350000,243000,243000,260500,259500,126500,125500,108000,109500,29200,29000,853000,885000,83200,82900,292500,282500,47800,48050,70700,71300,90800,91000,147000,151500,290500,286000,163000,162000,49400,49200,211500,211500
2017.3.30,82800,54700,55900,223000,221500,36350,36600,51300,50800,50800,51100,265500,270500,58500,58600,156000,160000,286500,275500,2089000,2074000,139500,135500,69000,66000,165000,168500,362500,360000,236000,243000,252500,260500,128500,126500,108000,108000,30450,29200,864000,853000,83800,83200,299500,292500,47300,47800,70100,70700,90200,90800,146500,147000,290000,290500,163000,163000,49900,49400,210500,211500
2017.3.31,83100,54500,54700,219000,223000,36600,36350,50900,51300,49650,50800,266500,265500,57900,58500,158500,156000,284000,286500,2099000,2089000,136500,139500,69200,69000,165000,165000,364000,362500,235000,236000,255500,252500,128000,128500,107500,108000,30100,30450,861000,864000,82800,83800,297000,299500,46950,47300,68100,70100,90300,90200,147500,146500,283000,290000,164500,163000,49350,49900,208000,210500
2017.4.3,87000,54500,54500,222500,219000,37050,36600,50500,50900,49500,49650,268000,266500,58500,57900,157500,158500,291000,284000,2060000,2099000,138000,136500,69500,69200,165000,165000,370500,364000,240500,235000,252000,255500,127500,128000,108500,107500,30250,30100,855000,861000,83100,82800,294000,297000,46600,46950,67900,68100,90100,90300,147000,147500,280500,283000,166500,164500,49000,49350,205500,208000
2017.4.4,85700,54400,54500,233000,222500,36850,37050,51800,50500,47750,49500,267000,268000,56600,58500,156500,157500,282500,291000,2072000,2060000,138000,138000,69000,69500,165000,165000,368500,370500,239500,240500,254000,252000,127500,127500,109000,108500,30250,30250,873000,855000,87000,83100,293000,294000,46800,46600,68700,67900,89500,90100,145000,147000,280000,280500,166000,166500,49200,49000,210500,205500
2017.4.5,85900,53300,54400,232500,233000,36350,36850,51000,51800,48350,47750,268000,267000,56600,56600,152000,156500,275000,282500,2104000,2072000,136500,138000,67600,69000,165000,165000,367000,368500,235500,239500,257000,254000,129000,127500,109000,109000,30150,30250,850000,873000,85700,87000,283000,293000,46700,46800,68300,68700,90300,89500,142500,145000,283000,280000,163000,166000,48650,49200,210500,210500
2017.4.6,84500,53900,53300,232000,232500,35950,36350,50300,51000,48950,48350,266500,268000,56500,56600,150000,152000,280000,275000,2107000,2104000,138500,136500,68100,67600,165000,165000,372000,367000,229000,235500,253000,257000,127500,129000,110000,109000,30350,30150,843000,850000,85900,85700,284500,283000,47300,46700,67200,68300,90600,90300,141000,142500,277500,283000,163500,163000,49000,48650,212500,210500
2017.4.7,86600,54700,53900,230000,232000,35850,35950,49400,50300,49650,48950,266000,266500,57000,56500,148000,150000,273000,280000,2092000,2107000,137500,138500,68600,68100,165000,165000,369000,372000,224000,229000,256000,253000,126000,127500,108500,110000,29800,30350,840000,843000,84500,85900,284000,284500,47700,47300,70600,67200,90300,90600,142000,141000,276000,277500,162500,163500,48700,49000,214500,212500
2017.4.10,84900,53800,54700,228500,230000,35550,35850,49800,49400,49400,49650,267000,266000,57000,57000,144500,148000,272000,273000,2080000,2092000,137500,137500,67900,68600,165000,165000,375000,369000,224000,224000,255000,256000,127000,126000,109000,108500,29850,29800,828000,840000,86600,84500,284500,284000,46850,47700,70900,70600,90100,90300,143500,142000,274000,276000,164500,162500,48600,48700,225500,214500
2017.4.11,85700,52900,53800,228500,228500,35550,35550,49000,49800,49450,49400,265000,267000,56400,57000,146000,144500,272500,272000,2097000,2080000,137500,137500,68700,67900,165000,165000,363000,375000,222000,224000,252500,255000,124500,127000,107500,109000,30100,29850,818000,828000,84900,86600,281000,284500,46000,46850,67900,70900,88600,90100,141500,143500,270500,274000,164000,164500,47500,48600,224000,225500
2017.4.12,85900,53200,52900,230000,228500,35000,35550,48850,49000,49000,49450,265000,265000,56200,56400,142500,146000,271500,272500,2080000,2097000,136000,137500,68000,68700,165000,165000,359000,363000,218500,222000,245000,252500,123500,124500,107500,107500,30850,30100,770000,818000,85700,84900,280500,281000,45800,46000,69500,67900,89700,88600,141000,141500,270000,270500,162000,164000,47400,47500,225500,224000
2017.4.13,88000,56700,53200,229500,230000,35100,35000,49000,48850,49750,49000,262500,265000,56700,56200,141500,142500,273000,271500,2095000,2080000,133000,136000,69200,68000,165000,165000,357500,359000,222000,218500,243000,245000,125000,123500,107500,107500,30400,30850,768000,770000,85900,85700,282000,280500,45600,45800,69100,69500,90100,89700,141500,141000,270500,270000,163000,162000,47000,47400,235500,225500
2017.4.14,88800,56900,56700,231500,229500,34750,35100,49750,49000,49750,49750,268500,262500,53500,56700,142500,141500,265000,273000,2121000,2095000,137000,133000,69200,69200,165000,165000,346500,357500,222000,222000,245500,243000,125500,125000,109000,107500,30900,30400,802000,768000,88000,85900,274000,282000,46550,45600,69500,69100,89600,90100,142000,141500,272500,270500,163500,163000,48550,47000,234500,235500
2017.4.17,89100,57100,56900,228000,231500,34550,34750,49800,49750,48750,49750,267500,268500,54300,53500,142500,142500,265500,265000,2101000,2121000,135000,137000,67500,69200,165000,165000,349000,346500,223000,222000,243500,245500,125000,125500,108000,109000,30500,30900,787000,802000,88800,88000,274500,274000,46250,46550,68300,69500,89000,89600,141000,142000,271000,272500,160500,163500,48250,48550,232500,234500
2017.4.18,88200,57800,57100,233500,228000,34950,34550,49200,49800,48400,48750,273000,267500,54100,54300,144000,142500,264000,265500,2078000,2101000,134000,135000,67400,67500,165000,165000,350000,349000,220500,223000,242500,243500,126000,125000,110000,108000,30800,30500,785000,787000,89100,88800,278500,274500,47000,46250,69600,68300,91000,89000,141500,141000,285500,271000,161500,160500,50400,48250,233500,232500
2017.4.19,87200,57400,57800,236500,233500,34700,34950,50200,49200,48600,48400,274000,273000,53900,54100,141000,144000,267000,264000,2075000,2078000,133500,134000,68000,67400,165000,165000,341000,350000,219000,220500,247000,242500,127500,126000,110000,110000,30850,30800,778000,785000,88200,89100,276000,278500,47050,47000,70000,69600,91200,91000,141000,141500,285500,285500,162500,161500,49850,50400,234500,233500
2017.4.20,90800,56300,57400,234500,236500,34100,34700,49850,50200,48700,48600,272000,274000,52300,53900,137000,141000,261500,267000,2045000,2075000,134000,133500,68200,68000,165000,165000,340500,341000,215000,219000,248500,247000,127000,127500,109000,110000,30600,30850,777000,778000,87200,88200,270500,276000,47200,47050,70700,70000,91700,91200,140000,141000,296000,285500,163500,162500,50100,49850,235000,234500
2017.4.21,90000,58700,56300,240500,234500,34900,34100,51400,49850,49350,48700,271500,272000,52600,52300,141500,137000,263500,261500,2014000,2045000,138000,134000,67000,68200,165000,165000,345000,340500,220500,215000,249000,248500,128500,127000,108500,109000,29800,30600,796000,777000,90800,87200,279000,270500,47650,47200,71100,70700,91200,91700,142500,140000,306500,296000,161500,163500,50000,50100,236500,235000
2017.4.24,90200,58100,58700,239000,240500,34850,34900,52000,51400,50000,49350,269000,271500,53200,52600,141500,141500,270000,263500,2038000,2014000,138000,138000,69200,67000,165000,165000,352500,345000,221500,220500,251500,249000,130500,128500,109000,108500,29900,29800,813000,796000,90000,90800,280000,279000,47650,47650,71000,71100,90300,91200,145500,142500,317500,306500,161500,161500,50600,50000,235000,236500
2017.4.25,90800,59700,58100,236500,239000,35200,34850,52400,52000,49600,50000,270500,269000,54000,53200,141500,141500,274000,270000,2062000,2038000,138000,138000,69300,69200,165000,165000,354000,352500,225500,221500,251500,251500,130500,130500,110000,109000,30200,29900,810000,813000,90200,90000,281500,280000,48800,47650,71700,71000,88900,90300,144500,145500,307000,317500,164500,161500,51200,50600,235000,235000
2017.4.26,92600,58900,59700,240000,236500,35200,35200,52400,52400,50400,49600,267000,270500,53200,54000,144500,141500,272000,274000,2135000,2062000,139500,138000,70400,69300,165000,165000,357000,354000,229000,225500,249500,251500,130500,130500,108000,110000,31200,30200,815000,810000,90800,90200,279500,281500,48900,48800,72200,71700,88900,88900,145500,144500,293500,307000,170000,164500,52000,51200,231500,235000
2017.4.27,91400,60000,58900,236000,240000,35900,35200,53700,52400,51000,50400,269000,267000,53600,53200,151000,144500,272500,272000,2140000,2135000,140000,139500,70600,70400,165000,165000,358000,357000,230000,229000,244000,249500,131500,130500,108000,108000,31400,31200,807000,815000,92600,90800,279500,279500,48650,48900,72700,72200,89700,88900,148000,145500,290500,293500,173000,170000,51400,52000,238000,231500
2017.4.28,90400,60400,60000,236500,236000,35000,35900,53600,53700,50400,51000,267000,269000,52900,53600,147000,151000,271000,272500,2192000,2140000,136000,140000,72900,70600,165000,165000,351500,358000,227000,230000,240000,244000,122500,131500,110000,108000,29850,31400,791000,807000,91400,92600,281000,279500,48000,48650,72300,72700,89100,89700,146000,148000,291500,290500,174500,173000,51100,51400,235000,238000
2017.5.2,92600,58900,60400,232000,236500,34850,35000,54000,53600,48550,50400,268000,267000,54900,52900,144000,147000,267500,271000,2231000,2192000,137500,136000,73100,72900,165000,165000,342000,351500,222000,227000,239500,240000,123500,122500,109500,110000,29400,29850,800000,791000,90400,91400,274000,281000,47550,48000,69100,72300,89600,89100,145000,146000,292000,291500,171000,174500,50100,51100,230000,235000
2017.5.4,94000,60300,58900,232000,232000,35100,34850,55400,54000,48300,48550,269000,268000,55300,54900,151000,144000,275000,267500,2245000,2231000,137500,137500,73000,73100,165000,165000,357500,342000,230000,222000,240000,239500,122500,123500,110500,109500,29600,29400,801000,800000,92600,90400,275000,274000,48150,47550,70400,69100,89000,89600,145000,145000,289500,292000,174000,171000,51300,50100,224000,230000
2017.5.8,95000,58900,60300,234000,232000,35250,35100,55900,55400,47600,48300,269000,269000,54800,55300,152000,151000,268500,275000,2276000,2245000,139000,137500,75000,73000,165000,165000,352500,357500,228500,230000,235500,240000,124000,122500,112500,110500,30000,29600,823000,801000,94000,92600,276000,275000,48450,48150,71700,70400,90100,89000,147500,145000,313000,289500,170500,174000,51900,51300,228000,224000
2017.5.10,94000,60500,58900,242500,234000,35750,35250,56900,55900,47500,47600,273500,269000,55100,54800,158000,152000,268500,268500,2351000,2276000,142000,139000,76500,75000,165000,165000,351500,352500,246500,228500,236000,235500,126500,124000,114500,112500,30400,30000,845000,823000,95000,94000,280000,276000,49850,48450,77000,71700,94800,90100,150000,147500,333000,313000,172000,170500,53500,51900,241000,228000
2017.5.11,95200,61300,60500,241000,242500,36100,35750,55600,56900,47500,47500,276500,273500,55300,55100,156500,158000,270000,268500,2280000,2351000,141500,142000,75900,76500,180500,165000,345500,351500,245500,246500,238500,236000,124500,126500,116000,114500,29900,30400,824000,845000,94000,95000,278000,280000,49300,49850,76300,77000,96500,94800,151000,150000,344500,333000,169500,172000,53000,53500,233500,241000
2017.5.12,95800,63300,61300,243500,241000,36850,36100,56400,55600,49100,47500,278500,276500,56000,55300,157500,156500,270500,270000,2275000,2280000,150000,141500,78000,75900,175500,180500,350000,345500,250000,245500,235500,238500,126500,124500,116500,116000,29700,29900,866000,824000,95200,94000,285500,278000,50800,49300,79800,76300,95300,96500,154500,151000,361000,344500,173000,169500,53900,53000,227000,233500
2017.5.15,93800,61000,63300,243000,243500,36500,36850,55300,56400,48800,49100,277000,278500,55800,56000,155000,157500,272500,270500,2291000,2275000,153000,150000,77400,78000,169000,175500,352000,350000,247000,250000,236000,235500,125500,126500,118000,116500,29050,29700,848000,866000,95800,95200,287500,285500,50100,50800,81200,79800,95500,95300,153000,154500,345000,361000,173000,173000,52900,53900,227500,227000
2017.5.16,95200,60500,61000,242000,243000,36800,36500,55600,55300,48100,48800,278500,277000,55500,55800,154000,155000,271000,272500,2305000,2291000,154000,153000,76400,77400,170000,169000,345000,352000,247000,247000,236000,236000,125500,125500,123000,118000,28800,29050,839000,848000,93800,95800,285000,287500,50100,50100,81000,81200,95900,95500,152500,153000,346000,345000,172000,173000,54000,52900,223500,227500
2017.5.17,95200,61000,60500,238500,242000,36900,36800,55300,55600,49100,48100,279500,278500,55400,55500,157500,154000,273000,271000,2319000,2305000,153000,154000,76800,76400,169000,170000,348500,345000,249500,247000,239500,236000,126500,125500,123000,123000,28800,28800,839000,839000,95200,93800,285500,285000,49900,50100,79000,81000,94900,95900,154500,152500,351500,346000,171500,172000,54000,54000,228500,223500
2017.5.18,95200,60000,61000,238500,238500,37150,36900,54700,55300,48500,49100,279500,279500,54300,55400,158500,157500,270500,273000,2317000,2319000,155000,153000,76600,76800,171000,169000,348000,348500,252500,249500,239500,239500,125500,126500,119000,123000,29100,28800,832000,839000,95200,95200,284000,285500,49100,49900,80000,79000,94700,94900,154500,154500,357500,351500,168000,171500,53400,54000,228500,228500
